0.645,0.5,0.19,1.5595,0.3845,14
0.645,0.51,0.19,1.4745,0.48,9
0.645,0.51,0.195,1.226,0.3745,10
0.645,0.51,0.16,1.33,0.317,9
0.645,0.5,0.175,1.3375,0.415,10
0.645,0.485,0.15,1.2215,0.33,9
0.65,0.505,0.19,1.274,0.391,11
0.65,0.525,0.185,1.488,0.378,11
0.65,0.51,0.16,1.3835,0.3665,9
0.655,0.55,0.18,1.274,0.365,10
0.66,0.5,0.165,1.3195,0.341,9
0.66,0.53,0.195,1.5505,0.495,10
0.66,0.51,0.165,1.6375,0.3925,14
0.665,0.525,0.175,1.443,0.353,11
0.665,0.505,0.16,1.289,0.3665,11
0.665,0.52,0.175,1.3725,0.395,12
0.665,0.5,0.175,1.2975,0.315,9
0.67,0.505,0.16,1.2585,0.308,12
0.67,0.52,0.165,1.39,0.3,11
0.675,0.525,0.16,1.2835,0.3545,13
0.68,0.52,0.195,1.4535,0.4125,10
0.685,0.52,0.15,1.3735,0.32,11
0.7,0.565,0.175,1.8565,0.54,10
0.71,0.575,0.215,2.009,0.502,11
0.71,0.56,0.22,2.015,0.566,11
0.72,0.57,0.2,1.8275,0.485,10
0.72,0.55,0.205,2.125,0.511,13
0.735,0.59,0.215,1.747,0.557,11
0.75,0.595,0.205,2.2205,0.63,12
0.77,0.62,0.195,2.5155,0.642,12
0.775,0.63,0.25,2.7795,0.578,12
0.39,0.28,0.125,0.564,0.143,7
0.445,0.32,0.12,0.414,0.117,7
0.465,0.36,0.115,0.5795,0.12,7
0.485,0.37,0.155,0.968,0.2365,9
0.5,0.37,0.15,1.0615,0.296,9
0.515,0.35,0.155,0.9225,0.273,9
0.515,0.395,0.135,1.007,0.252,8
0.525,0.365,0.17,0.9605,0.276,10
0.525,0.38,0.125,0.65,0.159,7
0.53,0.41,0.14,0.7545,0.2105,8
0.55,0.42,0.16,1.3405,0.344,10
0.57,0.455,0.175,1.02,0.29,9
0.575,0.44,0.185,1.025,0.2485,10
0.585,0.455,0.145,0.953,0.258,10
0.6,0.495,0.175,1.3005,0.3285,11
0.6,0.465,0.165,1.038,0.251,9
0.605,0.475,0.175,1.2525,0.343,9
0.605,0.475,0.15,1.15,0.297,10
0.62,0.47,0.145,1.0865,0.2565,10
0.625,0.495,0.175,1.254,0.3185,9
0.625,0.49,0.185,1.169,0.344,11
0.635,0.495,0.195,1.172,0.3475,11
0.645,0.5,0.16,1.3815,0.315,9
0.65,0.525,0.19,1.6125,0.3965,11
0.65,0.485,0.16,1.7395,0.3075,10
0.655,0.545,0.19,1.4245,0.378,10
0.695,0.53,0.19,1.726,0.455,11
0.72,0.56,0.18,1.5865,0.4425,11
0.73,0.575,0.21,2.069,0.643,11
0.515,0.385,0.11,0.5785,0.14,8
0.555,0.435,0.14,0.7495,0.214,8
0.555,0.41,0.125,0.599,0.194,8
0.555,0.4,0.13,0.7075,0.18,7
0.555,0.455,0.135,0.837,0.235,9
0.565,0.415,0.125,0.667,0.185,7
0.565,0.455,0.155,0.9355,0.26,11
0.565,0.45,0.16,0.895,0.246,9
0.57,0.46,0.155,1.0005,0.265,11
0.57,0.455,0.155,0.832,0.277,11
0.57,0.44,0.175,0.9415,0.283,9
0.57,0.415,0.13,0.88,0.238,13
0.575,0.45,0.13,0.785,0.2265,9
0.575,0.45,0.155,0.9765,0.235,9
0.575,0.435,0.135,0.992,0.239,10
0.575,0.455,0.155,1.013,0.295,11
0.575,0.445,0.145,0.876,0.27,10
0.575,0.475,0.145,0.857,0.269,9
0.58,0.44,0.15,1.0465,0.2795,10
0.58,0.44,0.16,0.8295,0.2485,9
0.595,0.455,0.15,0.886,0.223,10
0.6,0.46,0.17,1.1805,0.329,11
0.6,0.475,0.15,0.99,0.3105,10
0.605,0.47,0.18,1.1155,0.321,10
0.61,0.48,0.14,1.031,0.27,8
0.615,0.47,0.145,1.0285,0.285,11
0.615,0.47,0.15,1.0875,0.2685,9
0.615,0.495,0.2,1.219,0.3885,10
0.62,0.49,0.16,1.035,0.285,11
0.62,0.49,0.15,1.195,0.355,9
0.62,0.495,0.195,1.5145,0.5195,15
0.62,0.47,0.15,1.309,0.325,9
0.62,0.485,0.155,1.0295,0.335,12
0.625,0.495,0.155,1.0485,0.3215,11
0.625,0.515,0.17,1.331,0.361,9
0.625,0.505,0.185,1.1565,0.3535,10
0.63,0.49,0.155,1.2525,0.289,9
0.635,0.525,0.16,1.195,0.335,12
0.635,0.5,0.165,1.273,0.365,12
0.635,0.515,0.165,1.229,0.3535,10
0.64,0.53,0.165,1.1895,0.35,11
0.64,0.49,0.155,1.1285,0.34,9
0.645,0.49,0.175,1.32,0.3385,11
0.655,0.52,0.17,1.1445,0.348,9
0.66,0.51,0.175,1.218,0.37,11
0.665,0.515,0.2,1.2695,0.436,12
0.665,0.525,0.18,1.429,0.4,12
0.675,0.515,0.15,1.312,0.4115,11
0.68,0.54,0.19,1.623,0.4715,12
0.68,0.54,0.155,1.534,0.384,10
0.685,0.535,0.155,1.3845,0.4075,10
0.69,0.55,0.18,1.6915,0.5,11
0.695,0.545,0.185,1.5715,0.4505,13
0.7,0.55,0.175,1.4405,0.375,12
0.7,0.55,0.195,1.6245,0.535,13
0.72,0.565,0.19,2.081,0.503,11
0.76,0.605,0.215,2.173,0.646,13
0.45,0.33,0.105,0.4955,0.129,8
0.47,0.365,0.135,0.522,0.145,10
0.505,0.39,0.12,0.653,0.167,9
0.505,0.395,0.135,0.5915,0.185,12
0.505,0.385,0.115,0.4825,0.1535,10
0.515,0.4,0.14,0.6335,0.168,9
0.525,0.41,0.13,0.6875,0.1765,9
0.545,0.44,0.14,0.8395,0.2385,11
0.565,0.445,0.145,0.9255,0.2475,9
0.58,0.46,0.16,1.063,0.2625,9
0.59,0.465,0.165,1.115,0.275,10
0.605,0.445,0.14,0.982,0.295,12
0.61,0.49,0.16,1.112,0.341,10
0.66,0.515,0.195,1.5655,0.386,9
0.45,0.35,0.13,0.4655,0.135,8
0.46,0.345,0.12,0.4935,0.132,8
0.46,0.345,0.11,0.4595,0.116,7
0.465,0.36,0.11,0.4955,0.121,7
0.485,0.39,0.135,0.617,0.1635,8
0.5,0.39,0.135,0.7815,0.2385,9
0.505,0.385,0.13,0.6435,0.1515,7
0.525,0.385,0.1,0.5115,0.1455,8
0.535,0.42,0.125,0.738,0.1795,8
0.55,0.41,0.13,0.8705,0.213,9
0.58,0.45,0.12,0.8685,0.2605,8
0.595,0.465,0.15,0.919,0.262,9
0.61,0.48,0.165,1.2435,0.372,8
0.645,0.495,0.15,1.2095,0.339,9
0.65,0.5,0.14,1.238,0.32,8
0.685,0.55,0.2,1.7725,0.49,11
0.72,0.585,0.22,1.914,0.479,11
0.775,0.57,0.22,2.032,0.6585,17
0.53,0.425,0.13,0.7455,0.245,10
0.415,0.3,0.1,0.3355,0.095,7
0.5,0.39,0.145,0.651,0.22,11
0.425,0.33,0.08,0.361,0.125,7
0.47,0.35,0.1,0.4775,0.175,8
0.5,0.38,0.155,0.66,0.215,19
0.375,0.29,0.1,0.276,0.085,9
0.585,0.48,0.185,1.04,0.285,10
0.595,0.455,0.155,1.041,0.365,14
0.665,0.535,0.225,2.1835,0.885,27
0.62,0.49,0.17,1.2105,0.335,13
0.525,0.405,0.13,0.7185,0.175,8
0.425,0.325,0.1,0.3295,0.11,7
0.385,0.295,0.095,0.335,0.09,7
0.47,0.375,0.115,0.4265,0.15,8
0.62,0.51,0.175,1.1505,0.4,12
0.595,0.47,0.15,0.8915,0.245,12
0.585,0.455,0.14,0.97,0.295,9
0.32,0.24,0.08,0.18,0.055,6
0.44,0.35,0.11,0.4585,0.13,9
0.565,0.425,0.1,0.7145,0.18,12
0.68,0.53,0.205,1.496,0.465,14
0.47,0.37,0.105,0.4665,0.155,10
0.455,0.35,0.105,0.401,0.135,9
0.465,0.35,0.12,0.5205,0.185,11
0.46,0.375,0.135,0.4935,0.17,12
0.415,0.31,0.09,0.3245,0.115,8
0.27,0.195,0.07,0.106,0.036,7
0.445,0.355,0.11,0.4415,0.1505,10
0.55,0.44,0.135,0.879,0.265,10
0.58,0.46,0.165,1.2275,0.435,16
0.61,0.5,0.165,1.2715,0.49,12
0.62,0.495,0.175,1.806,0.725,17
0.56,0.42,0.195,0.8085,0.285,14
0.69,0.55,0.2,1.8465,0.57,19
0.375,0.305,0.09,0.3245,0.095,5
0.335,0.235,0.085,0.1545,0.045,6
0.285,0.21,0.075,0.1185,0.04,7
0.595,0.465,0.125,0.799,0.23,10
0.575,0.45,0.185,0.925,0.35,12
0.535,0.42,0.165,0.9195,0.26,16
0.55,0.43,0.16,0.9295,0.355,13
0.495,0.4,0.155,0.8085,0.35,6
0.445,0.34,0.12,0.4475,0.13,9
0.495,0.385,0.135,0.6335,0.26,14
0.47,0.37,0.135,0.547,0.17,12
0.58,0.47,0.165,0.927,0.315,11
0.645,0.495,0.185,1.4935,0.455,15
0.57,0.405,0.16,0.9245,0.295,19
0.615,0.48,0.19,1.36,0.47,18
0.42,0.345,0.105,0.43,0.13,7
0.42,0.34,0.115,0.4215,0.135,8
0.66,0.505,0.2,1.6305,0.61,18
0.565,0.47,0.195,1.142,0.35,17
0.63,0.51,0.23,1.539,0.57,17
0.495,0.39,0.15,0.853,0.27,14
0.58,0.465,0.175,1.035,0.385,17
0.59,0.475,0.155,0.857,0.28,13
0.37,0.28,0.095,0.2225,0.075,7
0.555,0.43,0.165,0.7575,0.275,13
0.595,0.475,0.17,1.0965,0.35,17
0.6,0.48,0.175,1.229,0.415,13
0.585,0.465,0.19,1.171,0.4,17
0.415,0.315,0.125,0.388,0.125,12
0.465,0.36,0.13,0.5265,0.165,10
0.46,0.375,0.14,0.5105,0.205,9
0.36,0.27,0.09,0.2225,0.075,6
0.655,0.59,0.2,1.5455,0.415,11
0.6,0.485,0.175,1.2675,0.38,13
0.65,0.495,0.18,1.793,0.53,14
0.51,0.395,0.145,0.6185,0.24,12
0.52,0.38,0.135,0.5825,0.175,8
0.495,0.415,0.165,0.7485,0.285,13
0.43,0.335,0.115,0.406,0.135,8
0.55,0.46,0.175,0.869,0.32,10
0.585,0.43,0.16,0.955,0.27,11
0.57,0.45,0.16,0.8615,0.255,12
0.635,0.51,0.21,1.598,0.58,15
0.695,0.57,0.2,2.033,0.685,15
0.655,0.525,0.185,1.259,0.445,20
0.51,0.405,0.13,0.7175,0.17,9
0.525,0.405,0.135,0.7575,0.195,10
0.44,0.375,0.13,0.487,0.155,9
0.475,0.375,0.12,0.563,0.185,10
0.525,0.425,0.12,0.702,0.22,12
0.475,0.36,0.12,0.578,0.17,8
0.46,0.375,0.13,0.5735,0.195,9
0.59,0.49,0.135,1.008,0.285,11
0.455,0.355,0.13,0.515,0.175,11
0.47,0.375,0.13,0.5795,0.195,13
0.35,0.265,0.11,0.2965,0.085,7
0.595,0.47,0.145,0.991,0.34,16
0.575,0.435,0.15,0.805,0.27,17
0.535,0.435,0.155,0.8915,0.25,13
0.515,0.42,0.14,0.769,0.29,13
0.49,0.395,0.135,0.5545,0.215,14
0.53,0.435,0.135,0.7365,0.22,12
0.43,0.345,0.115,0.3045,0.12,11
0.475,0.395,0.135,0.592,0.2,13
0.59,0.46,0.155,0.906,0.335,15
0.695,0.55,0.22,1.5515,0.445,13
0.61,0.49,0.15,1.103,0.36,23
0.56,0.455,0.165,0.86,0.245,11
0.655,0.485,0.195,1.62,0.485,17
0.64,0.52,0.2,1.407,0.455,17
0.67,0.55,0.17,1.247,0.4,21
0.505,0.4,0.13,0.764,0.2175,11
0.525,0.43,0.165,0.8645,0.2515,16
0.59,0.475,0.16,0.9455,0.27,19
0.7,0.53,0.19,1.3185,0.42,18
0.635,0.495,0.15,1.081,0.31,11
0.555,0.44,0.135,0.9025,0.28,13
0.575,0.47,0.15,1.1415,0.4,13
0.585,0.455,0.125,1.027,0.25,17
0.55,0.45,0.155,0.7895,0.25,12
0.57,0.475,0.195,1.0295,0.305,18
0.695,0.57,0.23,1.885,0.5,19
0.65,0.545,0.16,1.2425,0.48,15
0.18,0.125,0.05,0.023,0.01,3
0.34,0.275,0.09,0.2065,0.07,10
0.175,0.135,0.04,0.0305,0.01,5
0.155,0.115,0.025,0.024,0.0075,5
0.42,0.34,0.125,0.4495,0.144,11
0.37,0.29,0.09,0.241,0.069,10
0.33,0.25,0.09,0.197,0.0605,10
0.29,0.225,0.08,0.1295,0.045,10
0.31,0.245,0.095,0.15,0.048,7
0.4,0.315,0.105,0.287,0.113,10
0.425,0.315,0.125,0.3525,0.13,18
0.31,0.235,0.06,0.12,0.04,11
0.35,0.255,0.085,0.2145,0.06,13
0.26,0.2,0.065,0.096,0.03,6
0.26,0.19,0.075,0.0945,0.03,6
0.34,0.255,0.095,0.213,0.07,9
0.515,0.4,0.16,0.8175,0.3,23
0.465,0.355,0.125,0.5255,0.145,13
0.54,0.415,0.17,0.879,0.255,10
0.475,0.355,0.125,0.4625,0.145,9
0.5,0.355,0.14,0.528,0.14,9
0.5,0.38,0.135,0.5835,0.18,12
0.35,0.26,0.09,0.198,0.06,10
0.395,0.305,0.105,0.282,0.096,9
0.445,0.35,0.14,0.5905,0.19,14
0.44,0.325,0.08,0.413,0.13,8
0.515,0.405,0.14,0.8505,0.315,17
0.5,0.39,0.13,0.709,0.18,11
0.425,0.325,0.12,0.3755,0.105,9
0.51,0.415,0.14,0.8185,0.235,16
0.54,0.415,0.13,0.8245,0.24,13
0.615,0.475,0.17,1.1825,0.24,11
0.565,0.44,0.175,1.122,0.375,20
0.645,0.515,0.175,1.6115,0.385,14
0.605,0.49,0.145,1.3,0.31,14
0.645,0.485,0.155,1.489,0.38,18
0.57,0.42,0.155,1.008,0.34,13
0.39,0.285,0.095,0.271,0.08,8
0.52,0.4,0.165,0.8565,0.21,12
0.46,0.36,0.135,0.6105,0.235,14
0.5,0.385,0.145,0.7615,0.204,14
0.49,0.39,0.135,0.592,0.1835,15
0.44,0.325,0.115,0.39,0.113,7
0.4,0.305,0.13,0.2935,0.105,9
0.45,0.36,0.16,0.567,0.225,12
0.505,0.4,0.155,0.8415,0.285,12
0.495,0.4,0.14,0.7775,0.25,15
0.54,0.41,0.145,0.989,0.355,19
0.465,0.375,0.11,0.5,0.1505,8
0.48,0.37,0.135,0.6315,0.161,7
0.5,0.4,0.13,0.7715,0.211,8
0.525,0.425,0.19,0.872,0.199,9
0.54,0.42,0.12,0.8115,0.2235,9
0.545,0.45,0.15,0.8795,0.2625,11
0.58,0.46,0.18,1.145,0.325,11
0.59,0.455,0.16,1.09,0.292,9
0.59,0.48,0.16,1.262,0.335,9
0.595,0.49,0.185,1.185,0.361,10
0.605,0.475,0.175,1.201,0.309,10
0.63,0.5,0.185,1.362,0.384,10
0.64,0.585,0.195,1.647,0.471,12
0.66,0.535,0.2,1.791,0.54,15
0.465,0.34,0.105,0.486,0.1225,9
0.48,0.37,0.1,0.5135,0.135,8
0.5,0.375,0.145,0.6215,0.1485,7
0.515,0.395,0.12,0.646,0.172,9
0.525,0.415,0.135,0.7945,0.202,7
0.525,0.425,0.125,0.812,0.195,8
0.53,0.41,0.14,0.681,0.1835,6
0.54,0.435,0.14,0.7345,0.213,9
0.575,0.45,0.155,0.948,0.259,7
0.59,0.465,0.14,1.046,0.263,7
0.6,0.46,0.15,1.247,0.29,9
0.61,0.48,0.15,1.1495,0.264,8
0.615,0.47,0.155,1.2,0.292,8
0.625,0.48,0.17,1.3555,0.3385,10
0.63,0.48,0.165,1.286,0.35,8
0.645,0.49,0.16,1.251,0.3165,9
0.645,0.5,0.175,1.5105,0.3775,12
0.67,0.52,0.19,1.6385,0.391,9
0.69,0.54,0.185,1.71,0.4325,8
0.695,0.525,0.175,1.742,0.505,12
0.765,0.585,0.18,2.398,0.5335,12
0.77,0.6,0.215,2.1945,0.584,10
0.49,0.38,0.11,0.554,0.15,8
0.5,0.38,0.12,0.5765,0.145,9
0.505,0.4,0.135,0.723,0.178,7
0.545,0.42,0.145,0.778,0.205,7
0.545,0.42,0.12,0.7865,0.17,7
0.565,0.43,0.13,0.784,0.213,9
0.57,0.45,0.135,1.02,0.25,9
0.58,0.455,0.13,0.852,0.225,8
0.59,0.47,0.15,0.861,0.249,8
0.59,0.46,0.14,1.004,0.26,9
0.595,0.47,0.165,1.108,0.3345,9
0.595,0.46,0.14,0.852,0.227,9
0.6,0.49,0.21,1.9875,0.491,10
0.615,0.45,0.15,1.198,0.2505,7
0.615,0.475,0.175,1.103,0.2725,10
0.62,0.49,0.155,1.1,0.31,9
0.62,0.48,0.15,1.1015,0.305,10
0.625,0.495,0.185,1.3835,0.345,11
0.625,0.48,0.145,1.085,0.327,10
0.63,0.505,0.15,1.3165,0.37,11
0.63,0.51,0.175,1.3415,0.375,10
0.63,0.465,0.15,1.027,0.176,8
0.645,0.515,0.16,1.1845,0.335,9
0.645,0.48,0.15,1.192,0.285,9
0.65,0.515,0.125,1.1805,0.3275,9
0.65,0.52,0.175,1.2655,0.336,9
0.65,0.51,0.155,1.407,0.335,9
0.66,0.515,0.165,1.4465,0.3755,10
0.67,0.5,0.2,1.269,0.351,11
0.67,0.51,0.18,1.68,0.3935,13
0.68,0.52,0.165,1.4775,0.406,11
0.68,0.53,0.18,1.529,0.4025,11
0.7,0.525,0.175,1.7585,0.47,10
0.7,0.55,0.2,1.523,0.4405,13
0.725,0.55,0.2,1.51,0.5085,9
0.735,0.57,0.175,1.88,0.488,11
0.75,0.555,0.215,2.201,0.5285,11
0.45,0.325,0.115,0.4305,0.1155,8
0.48,0.375,0.12,0.5895,0.172,11
0.515,0.41,0.14,0.7355,0.2,7
0.535,0.43,0.155,0.7845,0.245,10
0.58,0.44,0.175,1.2255,0.3265,10
0.585,0.465,0.165,0.885,0.274,10
0.59,0.47,0.145,0.9235,0.254,9
0.59,0.475,0.14,0.977,0.275,10
0.595,0.475,0.14,1.0305,0.278,10
0.6,0.48,0.09,1.05,0.28,8
0.6,0.495,0.185,1.1145,0.367,11
0.6,0.45,0.145,0.877,0.24,9
0.6,0.51,0.185,1.285,0.315,9
0.61,0.48,0.185,1.3065,0.29,10
0.625,0.5,0.14,1.096,0.295,10
0.625,0.49,0.165,1.205,0.3465,10
0.63,0.505,0.175,1.221,0.34,12
0.63,0.47,0.15,1.1355,0.3115,12
0.63,0.525,0.195,1.3135,0.465,10
0.64,0.505,0.155,1.1955,0.346,11
0.64,0.485,0.15,1.098,0.3175,10
0.64,0.495,0.17,1.139,0.285,10
0.64,0.515,0.08,1.042,0.175,10
0.65,0.52,0.155,1.368,0.365,9
0.65,0.51,0.175,1.446,0.45,12
0.7,0.54,0.205,1.74,0.4865,13
0.71,0.565,0.2,1.601,0.45,11
0.72,0.55,0.205,2.165,0.404,10
0.725,0.57,0.19,2.3305,0.52,9
0.5,0.365,0.13,0.5945,0.1535,9
0.52,0.4,0.105,0.872,0.1985,9
0.535,0.405,0.14,0.818,0.189,7
0.57,0.42,0.14,0.8745,0.25,8
0.58,0.445,0.16,0.984,0.27,9
0.59,0.47,0.155,1.1735,0.2595,9
0.59,0.485,0.155,1.0785,0.31,9
0.595,0.435,0.16,1.057,0.31,9
0.6,0.475,0.175,1.11,0.285,9
0.6,0.45,0.16,1.142,0.307,10
0.605,0.475,0.19,1.1255,0.26,10
0.625,0.475,0.175,1.3405,0.337,10
0.625,0.5,0.13,1.082,0.25,8
0.63,0.49,0.165,1.2005,0.294,10
0.63,0.485,0.16,1.243,0.3,10
0.665,0.515,0.19,1.6385,0.371,11
0.695,0.54,0.195,1.691,0.4755,11
0.735,0.57,0.21,2.2355,0.5315,10
0.74,0.595,0.19,2.3235,0.505,11
0.505,0.365,0.115,0.521,0.15,8
0.52,0.465,0.15,0.9505,0.255,8
0.53,0.405,0.15,0.8315,0.2525,10
0.575,0.45,0.165,0.9655,0.23,8
0.58,0.465,0.15,0.9065,0.29,8
0.58,0.46,0.15,1.049,0.305,10
0.58,0.445,0.15,0.9525,0.287,11
0.59,0.5,0.15,1.142,0.345,9
0.595,0.47,0.155,1.2015,0.265,10
0.595,0.46,0.17,1.1295,0.265,10
0.6,0.45,0.195,1.34,0.3605,10
0.6,0.465,0.165,1.0475,0.315,11
0.605,0.49,0.18,1.167,0.3745,9
0.61,0.48,0.14,1.0625,0.2915,11
0.615,0.455,0.15,0.9335,0.2615,10
0.62,0.475,0.195,1.3585,0.3745,10
0.625,0.495,0.175,1.2075,0.3525,11
0.625,0.515,0.165,1.217,0.3115,10
0.625,0.49,0.12,0.8765,0.233,10
0.63,0.53,0.18,1.2795,0.315,9
0.63,0.51,0.17,1.1885,0.348,7
0.635,0.52,0.175,1.292,0.367,11
0.635,0.485,0.18,1.1795,0.355,10
0.635,0.515,0.16,1.2075,0.345,11
0.64,0.505,0.18,1.297,0.363,11
0.64,0.575,0.175,1.4585,0.4395,11
0.645,0.495,0.19,1.539,0.445,12
0.65,0.52,0.195,1.676,0.47,15
0.67,0.525,0.17,1.4005,0.387,9
0.67,0.525,0.195,1.4405,0.425,9
0.67,0.54,0.175,1.482,0.365,10
0.68,0.515,0.16,1.2345,0.325,11
0.685,0.505,0.19,1.533,0.41,10
0.69,0.515,0.18,1.8445,0.341,13
0.715,0.55,0.175,1.825,0.44,11
0.72,0.58,0.19,2.0885,0.5305,13
0.735,0.59,0.205,2.087,0.625,12
0.745,0.575,0.2,1.884,0.495,12
0.485,0.365,0.155,1.029,0.313,8
0.49,0.355,0.155,0.981,0.2505,8
0.535,0.405,0.175,1.2705,0.337,13
0.555,0.405,0.19,1.406,0.389,10
0.555,0.425,0.15,0.873,0.1965,9
0.56,0.425,0.135,0.9415,0.1975,9
0.595,0.485,0.15,1.0835,0.276,8
0.61,0.475,0.175,1.024,0.322,9
0.61,0.485,0.17,1.281,0.33,9
0.64,0.485,0.16,1.006,0.2835,9
0.64,0.495,0.165,1.307,0.266,11
0.645,0.505,0.185,1.463,0.416,10
0.68,0.54,0.21,1.7885,0.437,13
0.7,0.545,0.185,1.6135,0.3685,11
0.73,0.585,0.225,2.2305,0.563,14
0.535,0.41,0.12,0.6835,0.159,8
0.54,0.42,0.19,0.6855,0.38,10
0.56,0.45,0.145,0.894,0.264,9
0.57,0.45,0.145,0.95,0.2845,10
0.575,0.47,0.15,0.9785,0.276,9
0.575,0.445,0.14,0.737,0.237,10
0.585,0.45,0.175,1.1275,0.335,11
0.59,0.435,0.165,0.9765,0.235,9
0.59,0.405,0.15,0.853,0.245,9
0.595,0.47,0.175,0.991,0.5,12
0.595,0.48,0.14,0.9125,0.289,9
0.6,0.45,0.15,0.8665,0.255,12
0.615,0.485,0.215,0.9615,0.29,11
0.615,0.49,0.17,1.145,0.343,13
0.63,0.515,0.175,1.1955,0.37,11
0.63,0.495,0.18,1.31,0.4695,10
0.635,0.5,0.18,1.154,0.387,9
0.65,0.505,0.17,1.5595,0.395,11
0.65,0.51,0.175,1.3165,0.364,12
0.655,0.54,0.165,1.403,0.42,11
0.665,0.525,0.155,1.3575,0.4485,10
0.675,0.52,0.145,1.3645,0.385,11
0.685,0.51,0.165,1.545,0.4055,10
0.71,0.56,0.175,1.724,0.4625,13
0.455,0.35,0.11,0.458,0.1305,8
0.46,0.355,0.14,0.491,0.174,10
0.495,0.38,0.12,0.474,0.1545,10
0.51,0.395,0.125,0.5805,0.188,11
0.525,0.4,0.13,0.622,0.184,9
0.53,0.415,0.12,0.706,0.1345,9
0.545,0.435,0.145,0.9385,0.345,11
0.575,0.48,0.15,0.9465,0.2505,9
0.58,0.43,0.125,0.9115,0.121,10
0.595,0.455,0.145,0.942,0.277,11
0.6,0.465,0.18,1.193,0.3055,8
0.645,0.5,0.18,1.461,0.439,11
0.66,0.525,0.2,1.489,0.421,10
0.465,0.405,0.135,0.7775,0.1455,10
0.51,0.415,0.145,0.751,0.203,8
0.56,0.42,0.15,0.8755,0.2315,8
0.575,0.45,0.135,0.9215,0.2365,9
0.585,0.46,0.15,1.206,0.323,10
0.615,0.495,0.155,1.2865,0.3245,11
0.67,0.515,0.165,1.1735,0.316,11
0.675,0.505,0.16,1.532,0.3815,11
0.46,0.36,0.125,0.547,0.19,8
0.46,0.35,0.125,0.5165,0.185,9
0.535,0.42,0.125,0.764,0.265,11
0.465,0.36,0.105,0.488,0.19,10
0.51,0.4,0.14,0.6905,0.23,10
0.55,0.425,0.16,0.97,0.48,20
0.55,0.42,0.17,0.8465,0.245,13
0.585,0.45,0.15,1.047,0.315,14
0.425,0.335,0.1,0.4085,0.135,9
0.54,0.41,0.13,0.56,0.175,7
0.505,0.395,0.125,0.635,0.175,9
0.535,0.44,0.165,0.875,0.3,10
0.55,0.435,0.11,0.806,0.215,9
0.64,0.49,0.14,1.194,0.375,15
0.605,0.49,0.155,1.153,0.295,15
0.605,0.47,0.115,1.114,0.31,15
0.56,0.45,0.155,0.9125,0.35,10
0.525,0.405,0.16,0.792,0.28,13
0.35,0.265,0.09,0.2265,0.065,6
0.45,0.355,0.12,0.3955,0.145,9
0.38,0.3,0.1,0.2505,0.0775,8
0.5,0.385,0.135,0.551,0.206,11
0.645,0.505,0.165,1.307,0.52,10
0.565,0.44,0.115,0.9185,0.29,11
0.72,0.575,0.23,2.2695,0.665,16
0.55,0.405,0.15,0.9235,0.24,7
0.65,0.515,0.18,1.3315,0.405,13
0.565,0.435,0.185,1.032,0.31,20
0.45,0.335,0.14,0.478,0.16,11
0.335,0.265,0.095,0.1975,0.07,9
0.565,0.45,0.14,1.0055,0.265,12
0.63,0.51,0.19,1.4985,0.545,16
0.425,0.34,0.12,0.388,0.125,10
0.675,0.525,0.175,1.402,0.465,16
0.5,0.4,0.145,0.6025,0.21,11
0.385,0.305,0.09,0.2775,0.1,9
0.52,0.435,0.195,0.973,0.355,18
0.52,0.415,0.175,0.753,0.255,8
0.64,0.525,0.2,1.3765,0.47,16
0.57,0.455,0.15,0.96,0.275,11
0.41,0.325,0.12,0.3745,0.125,12
0.485,0.41,0.15,0.696,0.265,13
0.665,0.535,0.155,1.383,0.485,14
0.635,0.51,0.155,1.156,0.315,18
0.695,0.53,0.15,1.477,0.43,14
0.555,0.435,0.135,0.858,0.29,15
0.65,0.525,0.19,1.4995,0.395,14
0.635,0.48,0.19,1.467,0.42,15
0.55,0.435,0.16,0.906,0.295,13
0.595,0.5,0.165,1.06,0.275,11
0.3,0.24,0.09,0.161,0.05,6
0.48,0.38,0.13,0.6175,0.175,12
0.505,0.385,0.11,0.655,0.185,9
0.455,0.375,0.125,0.484,0.165,7
0.64,0.505,0.165,1.4435,0.39,18
0.565,0.45,0.115,0.9085,0.29,17
0.48,0.38,0.135,0.528,0.16,14
0.41,0.31,0.125,0.3595,0.115,11
0.52,0.425,0.155,0.7735,0.255,17
0.465,0.36,0.125,0.4365,0.145,11
0.46,0.355,0.11,0.415,0.13,12
0.485,0.385,0.125,0.4775,0.17,12
0.525,0.415,0.16,0.6445,0.22,12
0.69,0.54,0.185,1.6195,0.555,24
0.55,0.45,0.17,0.81,0.22,11
0.565,0.44,0.155,0.868,0.26,11
0.55,0.46,0.13,0.7085,0.205,12
0.535,0.42,0.16,0.72,0.225,15
0.53,0.405,0.13,0.738,0.193,9
0.575,0.455,0.185,1.156,0.295,13
0.59,0.45,0.12,0.7485,0.22,14
0.645,0.5,0.19,1.229,0.395,17
0.605,0.485,0.175,1.145,0.405,16
0.275,0.2,0.08,0.099,0.03,5
0.4,0.31,0.11,0.314,0.1,11
0.35,0.26,0.09,0.195,0.0655,9
0.44,0.35,0.14,0.451,0.184,16
0.265,0.2,0.065,0.084,0.03,7
0.165,0.125,0.04,0.0245,0.008,4
0.345,0.265,0.09,0.163,0.0485,10
0.43,0.33,0.095,0.34,0.112,14
0.415,0.32,0.1,0.3005,0.104,11
0.285,0.215,0.075,0.106,0.035,5
